Student Name,Student ID,Year,IOT,CTSD,DS,OOPS,DTI,COA,DBMS,PFSD,MPC,ASE,OS,Specialization
Student_31386,32385,2,6,7,9,10,7,6,8,9,9,6,10,Cloud
Student_31387,32386,1,9,6,6,10,9,9,8,9,8,8,6,Cyber Security
Student_31388,32387,1,6,9,7,8,6,9,6,10,10,10,10,Cyber Security
Student_31389,32388,2,9,7,10,8,10,8,6,7,9,10,8,Cyber Security
Student_31390,32389,1,8,6,6,6,10,7,8,7,7,10,7,Cloud
Student_31391,32390,2,9,10,9,9,8,9,10,10,8,7,8,Cloud
Student_31392,32391,1,7,8,6,8,6,6,8,9,8,9,10,Cyber Security
Student_31393,32392,1,9,6,8,7,6,8,10,9,7,6,9,AI-IPA
Student_31394,32393,1,8,6,10,8,10,7,9,7,7,6,7,AI-IPA
Student_31395,32394,1,7,6,9,10,10,8,7,10,9,7,6,Cloud
Student_31396,32395,2,7,6,7,7,10,9,6,6,7,9,6,Cloud
Student_31397,32396,2,6,8,6,6,7,10,9,8,9,8,9,Cyber Security
Student_31398,32397,1,7,6,8,7,8,8,8,7,9,8,7,Cloud
Student_31399,32398,1,9,9,6,8,9,8,6,8,6,9,6,Cyber Security
Student_31400,32399,1,8,7,6,8,8,10,9,8,9,10,10,AI-IPA
Student_31401,32400,1,9,7,9,10,6,10,8,10,8,9,10,Cloud
Student_31402,32401,2,6,7,6,9,10,7,6,9,10,7,7,AI-IPA
Student_31403,32402,2,6,10,8,8,6,9,7,10,10,9,10,Cloud
Student_31404,32403,1,6,6,7,7,10,6,9,10,7,8,9,Cloud
Student_31405,32404,2,7,10,8,6,9,10,9,7,8,8,10,Cloud
Student_31406,32405,1,9,10,10,6,7,9,6,8,9,9,7,AI-IPA
Student_31407,32406,1,10,8,6,6,10,9,6,8,10,10,9,Cyber Security
Student_31408,32407,2,10,6,6,9,10,8,9,7,8,8,8,AI-IPA
Student_31409,32408,1,7,8,10,9,8,8,7,7,8,6,7,AI-IPA
Student_31410,32409,1,10,7,7,6,7,8,9,6,7,7,10,AI-IPA
Student_31411,32410,2,10,6,6,6,10,9,7,6,7,9,7,Cyber Security
Student_31412,32411,1,9,10,10,7,9,7,6,6,9,6,8,Cyber Security
Student_31413,32412,2,9,10,7,10,7,10,9,8,6,6,8,Cloud
Student_31414,32413,2,9,10,9,9,6,6,9,10,9,8,8,AI-IPA
Student_31415,32414,1,10,10,7,10,10,6,9,9,6,6,10,Cloud
Student_31416,32415,1,7,6,10,7,9,6,9,8,6,6,7,AI-IPA
Student_31417,32416,2,7,8,9,9,6,7,7,10,7,7,6,Cyber Security
Student_31418,32417,1,7,6,9,8,6,9,7,9,9,10,7,Cyber Security
Student_31419,32418,1,7,6,7,10,10,9,10,8,8,10,6,Cyber Security
Student_31420,32419,2,9,10,10,9,7,8,8,9,10,7,9,Cyber Security
Student_31421,32420,1,10,7,9,7,7,8,8,6,7,7,6,Cloud
Student_31422,32421,2,6,6,9,8,7,8,6,8,7,7,8,Cyber Security
Student_31423,32422,1,7,8,9,10,6,6,9,6,8,8,10,AI-IPA
Student_31424,32423,1,10,6,9,7,6,6,9,8,7,6,8,Cloud
Student_31425,32424,2,8,8,7,6,7,7,6,9,10,8,7,Cloud
Student_31426,32425,2,9,8,8,10,9,8,6,8,10,10,8,AI-IPA
Student_31427,32426,2,10,9,8,6,9,7,9,9,9,10,9,Cyber Security
Student_31428,32427,1,8,9,6,8,10,7,9,10,6,8,10,Cyber Security
Student_31429,32428,1,6,8,10,10,9,10,10,10,9,9,8,Cyber Security
Student_31430,32429,1,8,8,6,6,7,8,9,9,10,6,7,AI-IPA
Student_31431,32430,2,8,6,7,9,9,9,8,10,9,9,10,Cloud
Student_31432,32431,2,6,8,6,9,6,8,9,10,8,6,10,Cloud
Student_31433,32432,2,8,8,7,6,7,10,9,7,10,7,7,AI-IPA
Student_31434,32433,1,8,10,9,9,9,7,7,6,10,8,7,AI-IPA
Student_31435,32434,2,9,10,8,9,9,6,6,10,9,9,9,Cloud
Student_31436,32435,1,10,6,10,10,7,8,6,6,7,6,7,AI-IPA
Student_31437,32436,2,7,8,10,6,8,7,9,8,10,6,6,Cyber Security
Student_31438,32437,1,10,10,9,9,9,7,9,6,10,10,7,AI-IPA
Student_31439,32438,2,10,9,8,6,7,6,8,7,9,7,10,Cloud
Student_31440,32439,1,6,6,9,7,6,6,9,6,7,6,7,AI-IPA
Student_31441,32440,1,9,9,10,7,8,10,6,7,7,6,9,AI-IPA
Student_31442,32441,1,8,10,9,7,8,10,10,9,10,8,6,Cyber Security
Student_31443,32442,1,6,9,8,10,9,10,9,6,10,9,9,AI-IPA
Student_31444,32443,2,7,10,9,10,9,9,7,7,10,10,6,Cloud
Student_31445,32444,1,6,10,9,7,9,8,7,8,10,7,7,Cloud
Student_31446,32445,1,9,7,10,9,6,9,7,10,8,8,6,Cloud
Student_31447,32446,2,10,9,9,7,9,6,10,10,9,7,10,Cyber Security
Student_31448,32447,2,9,9,9,7,10,7,10,9,10,6,10,AI-IPA
Student_31449,32448,1,10,9,10,9,7,6,6,9,7,7,10,AI-IPA
Student_31450,32449,2,6,9,7,8,7,8,8,10,9,10,10,Cloud
Student_31451,32450,1,10,8,6,6,7,9,7,6,8,7,9,Cyber Security
Student_31452,32451,1,6,7,10,6,10,7,6,9,9,10,7,Cloud
Student_31453,32452,1,9,7,7,6,9,7,7,7,6,7,6,Cloud
Student_31454,32453,1,10,8,7,7,9,9,9,6,10,7,6,AI-IPA
Student_31455,32454,2,10,10,6,7,10,8,9,10,10,8,8,Cloud
Student_31456,32455,1,8,6,6,7,7,10,6,6,10,10,7,Cloud
Student_31457,32456,1,9,10,8,8,10,6,9,9,6,10,8,Cloud
Student_31458,32457,1,6,9,9,6,7,8,9,7,7,7,8,Cyber Security
Student_31459,32458,1,7,10,6,7,10,10,6,8,10,8,10,Cyber Security
Student_31460,32459,2,10,6,6,6,8,9,9,6,9,10,9,Cloud
Student_31461,32460,1,7,8,7,10,7,10,9,6,10,10,9,Cyber Security
Student_31462,32461,2,6,9,10,6,8,7,7,10,10,7,10,AI-IPA
Student_31463,32462,1,7,7,7,9,6,7,10,6,9,10,10,Cloud
Student_31464,32463,2,7,9,6,10,9,7,10,10,7,10,9,Cloud
Student_31465,32464,2,8,6,6,9,8,6,10,9,10,7,9,Cloud
Student_31466,32465,2,6,8,8,6,10,8,8,7,7,10,9,Cloud
Student_31467,32466,1,6,7,9,7,8,7,10,10,9,9,8,AI-IPA
Student_31468,32467,2,6,6,10,8,8,7,10,7,9,6,6,Cyber Security
Student_31469,32468,1,8,6,9,8,8,8,7,6,8,9,7,Cloud
Student_31470,32469,1,10,8,10,8,7,8,7,9,9,6,8,Cyber Security
Student_31471,32470,2,8,9,10,6,8,6,6,6,8,7,10,Cyber Security
Student_31472,32471,1,7,7,6,8,10,6,7,7,8,9,7,Cyber Security
Student_31473,32472,2,7,7,10,8,10,9,6,8,9,7,10,Cyber Security
Student_31474,32473,1,10,10,10,9,9,7,6,7,10,8,10,AI-IPA
Student_31475,32474,1,8,7,8,6,6,9,7,9,8,9,10,Cyber Security
Student_31476,32475,1,7,10,6,9,10,6,9,6,10,6,10,Cloud
Student_31477,32476,2,10,9,6,8,9,7,10,6,10,10,9,Cyber Security
Student_31478,32477,2,10,10,10,7,6,6,7,8,9,7,7,AI-IPA
Student_31479,32478,2,7,9,10,10,10,6,8,9,8,9,9,Cloud
Student_31480,32479,1,8,9,8,8,8,8,8,10,7,6,10,Cyber Security
Student_31481,32480,2,7,9,6,6,8,6,6,9,8,7,8,Cloud
Student_31482,32481,2,10,6,9,9,7,6,8,10,7,6,7,Cyber Security
Student_31483,32482,1,7,8,8,9,9,6,6,6,8,8,8,Cloud
Student_31484,32483,2,6,8,6,10,7,9,6,7,6,8,7,Cyber Security
Student_31485,32484,2,7,7,7,8,10,6,8,9,8,9,9,Cyber Security
Student_31486,32485,1,6,10,9,10,10,8,10,8,10,8,10,AI-IPA
Student_31487,32486,1,6,8,9,9,9,8,9,8,8,7,6,AI-IPA
Student_31488,32487,2,10,8,6,9,8,7,7,7,9,6,9,Cyber Security
Student_31489,32488,2,7,6,7,6,10,10,10,7,8,7,9,AI-IPA
Student_31490,32489,1,8,6,9,10,6,6,6,6,7,10,6,Cyber Security
Student_31491,32490,1,8,6,9,7,8,8,8,7,8,10,9,Cloud
Student_31492,32491,1,6,10,9,10,10,6,7,8,6,8,9,AI-IPA
Student_31493,32492,1,10,10,8,10,6,9,10,6,8,9,9,AI-IPA
Student_31494,32493,1,8,9,10,10,6,9,8,10,10,7,9,Cyber Security
Student_31495,32494,2,8,6,10,7,8,9,6,6,8,7,7,Cloud
Student_31496,32495,1,10,8,9,8,9,9,6,9,8,10,10,Cloud
Student_31497,32496,2,9,8,6,6,10,8,9,10,9,9,7,AI-IPA
Student_31498,32497,1,8,8,6,9,6,10,6,6,9,8,6,Cloud
Student_31499,32498,1,10,8,7,6,9,7,10,8,8,6,9,Cyber Security
Student_31500,32499,1,8,10,6,7,9,8,6,8,7,10,6,Cyber Security
Student_31501,32500,2,9,10,10,10,8,8,10,9,10,7,6,Cloud
Student_31502,32501,1,6,8,8,10,7,8,6,6,7,6,7,Cloud
Student_31503,32502,1,8,10,9,8,8,10,9,10,7,8,8,Cyber Security
Student_31504,32503,1,9,6,9,9,7,6,8,9,8,10,9,AI-IPA
Student_31505,32504,1,7,8,9,9,9,7,9,9,8,10,9,Cyber Security
Student_31506,32505,1,10,8,9,9,10,9,6,6,6,9,10,Cyber Security
Student_31507,32506,2,9,6,6,8,8,9,8,9,6,8,7,Cloud
Student_31508,32507,1,8,6,6,6,10,10,8,9,9,9,8,Cloud
Student_31509,32508,1,6,9,8,10,6,9,7,8,7,10,8,Cloud
Student_31510,32509,1,7,10,7,7,7,10,7,8,10,7,7,Cloud
Student_31511,32510,2,8,7,6,6,8,7,7,10,7,9,10,Cloud
Student_31512,32511,1,7,6,9,9,8,7,8,9,9,6,7,Cyber Security
Student_31513,32512,2,10,6,8,8,9,7,7,10,6,10,10,Cloud
Student_31514,32513,1,6,9,6,6,9,10,9,8,9,6,8,Cloud
Student_31515,32514,1,8,10,6,6,10,6,10,8,6,10,6,AI-IPA
Student_31516,32515,2,9,6,10,9,10,7,8,9,8,7,10,Cloud
Student_31517,32516,1,8,7,6,10,7,7,6,7,7,6,8,Cloud
Student_31518,32517,2,10,9,8,6,9,6,7,10,7,10,8,Cloud
Student_31519,32518,1,7,10,10,7,6,6,7,8,8,7,10,Cyber Security
Student_31520,32519,2,7,8,9,6,8,9,9,8,7,7,9,Cloud
Student_31521,32520,2,10,9,8,9,7,7,6,10,9,9,7,Cyber Security
Student_31522,32521,2,6,6,7,8,6,10,10,7,8,6,8,AI-IPA
Student_31523,32522,2,8,7,9,6,6,10,9,8,7,6,9,Cloud
Student_31524,32523,2,9,7,7,10,8,6,10,10,8,6,10,Cyber Security
Student_31525,32524,1,9,8,8,6,9,6,9,8,7,6,10,AI-IPA
Student_31526,32525,2,9,8,9,8,7,6,8,10,9,9,6,AI-IPA
Student_31527,32526,1,10,9,8,7,7,10,8,10,6,9,6,Cloud
Student_31528,32527,2,6,10,6,10,8,10,7,7,9,10,8,Cloud
Student_31529,32528,1,8,9,8,7,9,9,8,8,8,9,9,Cyber Security
Student_31530,32529,2,10,7,6,7,8,7,7,10,9,9,6,Cloud
Student_31531,32530,1,6,8,9,8,8,9,9,9,10,7,9,Cyber Security
Student_31532,32531,1,7,10,9,8,9,8,7,10,8,6,10,Cyber Security
Student_31533,32532,1,6,7,6,6,6,7,8,10,8,7,6,Cyber Security
Student_31534,32533,2,6,9,6,9,8,6,7,10,9,8,7,Cloud
Student_31535,32534,1,9,6,7,10,10,8,7,9,6,8,6,Cyber Security
Student_31536,32535,2,8,6,10,8,10,7,7,6,7,8,6,Cloud
Student_31537,32536,2,8,6,6,9,7,6,7,10,9,8,9,Cloud
Student_31538,32537,2,10,6,8,9,10,9,9,7,8,9,7,Cloud
Student_31539,32538,2,9,9,7,8,9,8,9,8,9,9,7,Cloud
Student_31540,32539,2,7,10,8,8,9,6,9,7,10,7,8,Cyber Security
Student_31541,32540,1,7,10,7,7,8,10,9,8,9,10,6,Cloud
Student_31542,32541,2,7,8,9,8,9,10,7,9,9,6,9,AI-IPA
Student_31543,32542,1,6,9,7,9,7,10,9,7,9,9,9,Cyber Security
Student_31544,32543,2,8,7,9,9,7,6,6,8,9,6,6,Cyber Security
Student_31545,32544,2,9,6,8,7,7,10,7,8,6,9,7,AI-IPA
Student_31546,32545,2,10,7,6,7,6,8,7,8,9,8,8,AI-IPA
Student_31547,32546,2,10,9,7,6,10,9,7,8,10,9,9,AI-IPA
Student_31548,32547,2,8,7,9,6,8,6,8,9,9,7,7,Cyber Security
Student_31549,32548,1,6,6,7,9,10,6,10,8,6,8,10,AI-IPA
Student_31550,32549,1,10,9,6,10,7,6,9,7,9,9,7,AI-IPA
Student_31551,32550,1,7,8,10,7,9,8,8,9,6,7,9,AI-IPA
Student_31552,32551,1,10,10,10,10,8,10,8,8,9,8,6,Cyber Security
Student_31553,32552,1,7,6,10,6,10,6,8,6,7,8,10,AI-IPA
Student_31554,32553,2,10,10,9,6,7,6,9,6,9,6,6,Cloud
Student_31555,32554,1,6,9,7,9,6,9,7,6,6,8,6,Cyber Security
Student_31556,32555,1,10,9,9,8,6,9,9,6,8,7,9,Cyber Security
Student_31557,32556,1,7,7,9,9,9,10,7,10,9,9,6,Cloud
Student_31558,32557,2,6,10,10,8,9,9,10,10,7,7,7,Cyber Security
Student_31559,32558,1,10,6,9,10,7,8,7,7,8,6,10,Cyber Security
Student_31560,32559,2,10,6,6,8,8,6,10,7,9,9,8,Cloud
Student_31561,32560,2,7,10,6,8,8,7,7,9,9,6,8,Cyber Security
Student_31562,32561,1,9,8,6,6,7,7,9,9,7,8,10,Cyber Security
Student_31563,32562,2,7,8,8,8,8,7,6,9,7,10,6,Cyber Security
Student_31564,32563,2,8,10,10,8,8,8,7,8,8,9,9,Cyber Security
Student_31565,32564,1,7,10,8,7,10,6,8,6,9,8,7,AI-IPA
Student_31566,32565,2,9,9,10,6,7,8,9,7,9,10,10,Cyber Security
Student_31567,32566,2,10,8,10,10,6,9,8,6,10,9,10,Cloud
Student_31568,32567,2,7,7,7,9,6,9,8,6,6,7,10,Cloud
Student_31569,32568,2,6,8,6,10,6,8,9,8,9,6,6,Cloud
Student_31570,32569,1,8,7,6,9,8,7,8,9,10,6,10,AI-IPA
Student_31571,32570,1,7,7,6,7,6,9,10,8,8,9,7,Cloud
Student_31572,32571,1,8,8,7,10,10,8,10,6,9,7,10,AI-IPA
Student_31573,32572,1,10,10,10,9,8,10,7,8,7,7,6,AI-IPA
Student_31574,32573,2,7,10,8,9,6,10,9,7,10,8,9,Cloud
Student_31575,32574,1,9,6,10,8,9,6,6,6,9,6,8,Cyber Security
Student_31576,32575,1,8,6,7,7,9,10,6,10,7,7,7,Cyber Security
Student_31577,32576,1,6,9,8,7,8,6,10,9,6,7,6,AI-IPA
Student_31578,32577,1,8,7,9,8,8,10,10,10,7,6,10,AI-IPA
Student_31579,32578,1,8,8,10,7,8,7,10,9,7,8,8,Cyber Security
Student_31580,32579,1,8,9,7,10,10,7,10,7,10,6,10,Cyber Security
Student_31581,32580,1,8,9,9,8,10,10,10,9,10,8,8,Cloud
Student_31582,32581,2,9,9,6,8,6,8,6,7,7,6,9,Cyber Security
Student_31583,32582,2,7,10,7,9,7,10,8,8,6,8,8,AI-IPA
Student_31584,32583,2,10,10,6,8,8,10,8,8,10,10,8,Cyber Security
Student_31585,32584,2,7,10,9,9,7,7,10,8,8,10,8,Cyber Security
Student_31586,32585,1,9,9,9,6,9,8,7,9,6,10,8,AI-IPA
Student_31587,32586,1,10,9,10,7,7,7,7,9,7,6,6,AI-IPA
Student_31588,32587,2,8,6,8,6,6,7,9,10,6,8,6,Cyber Security
Student_31589,32588,2,10,8,8,7,7,8,10,7,7,7,6,Cloud
Student_31590,32589,2,6,6,7,10,10,10,9,7,8,9,8,AI-IPA
Student_31591,32590,1,10,9,6,9,7,6,9,10,8,8,8,AI-IPA
Student_31592,32591,1,10,8,9,10,7,10,7,6,6,9,7,AI-IPA
Student_31593,32592,1,6,8,6,10,8,8,10,7,10,8,9,AI-IPA
Student_31594,32593,2,8,7,9,6,7,6,8,6,9,8,9,AI-IPA
Student_31595,32594,2,6,8,9,9,9,6,9,10,8,10,7,Cyber Security
Student_31596,32595,2,10,9,8,6,8,6,7,6,10,6,8,AI-IPA
Student_31597,32596,2,10,10,8,8,10,10,8,9,7,7,8,AI-IPA
Student_31598,32597,1,6,8,6,6,7,6,9,10,9,9,9,AI-IPA
Student_31599,32598,1,6,8,6,8,7,8,9,7,8,7,8,Cloud
Student_31600,32599,2,8,8,6,8,6,10,6,7,10,9,6,Cyber Security
Student_31601,32600,1,10,9,8,8,6,9,10,8,8,6,8,Cloud
Student_31602,32601,1,10,6,8,9,10,9,6,9,9,8,10,AI-IPA
Student_31603,32602,1,8,9,7,9,10,10,8,6,9,8,7,Cyber Security
Student_31604,32603,2,7,8,6,10,7,9,8,6,10,8,9,AI-IPA
Student_31605,32604,1,9,10,6,6,8,10,9,8,7,8,7,Cyber Security
Student_31606,32605,1,10,9,6,10,9,6,6,10,6,6,6,AI-IPA
Student_31607,32606,2,9,6,6,6,6,6,10,8,6,6,10,AI-IPA
Student_31608,32607,2,7,8,10,7,7,9,9,9,8,8,10,Cloud
Student_31609,32608,1,6,6,9,9,10,7,8,9,8,7,9,Cloud
Student_31610,32609,2,8,6,10,8,10,6,7,10,7,6,7,AI-IPA
Student_31611,32610,2,7,7,10,7,9,6,7,6,10,8,10,Cyber Security
Student_31612,32611,2,8,9,10,6,9,7,7,9,10,7,10,Cyber Security
Student_31613,32612,1,6,10,6,8,8,7,9,6,9,6,10,AI-IPA
Student_31614,32613,1,8,7,8,10,9,8,9,7,7,6,10,Cyber Security
Student_31615,32614,2,10,6,7,8,9,9,6,6,7,6,6,Cyber Security
Student_31616,32615,2,8,9,7,7,9,10,7,7,9,10,10,Cloud
Student_31617,32616,2,8,9,7,8,6,9,9,8,9,6,8,Cloud
Student_31618,32617,2,7,7,10,9,10,8,10,6,9,7,8,Cyber Security
Student_31619,32618,2,7,6,10,10,7,8,8,6,7,8,9,Cloud
Student_31620,32619,2,9,10,7,9,7,8,9,10,10,10,10,Cyber Security
Student_31621,32620,2,6,7,10,10,10,8,7,10,7,10,9,Cloud
Student_31622,32621,2,7,8,7,9,10,6,10,7,9,9,8,Cyber Security
Student_31623,32622,2,9,6,9,7,9,8,10,6,8,8,6,AI-IPA
Student_31624,32623,2,8,10,7,8,10,6,10,10,6,9,9,AI-IPA
Student_31625,32624,2,8,8,10,8,9,9,8,10,7,9,6,AI-IPA
Student_31626,32625,2,9,9,9,7,9,10,10,10,7,8,10,Cloud
Student_31627,32626,2,6,6,10,7,7,9,7,10,9,7,10,AI-IPA
Student_31628,32627,2,9,9,7,8,10,9,7,9,10,8,8,AI-IPA
Student_31629,32628,1,7,8,9,8,6,10,8,9,6,10,8,Cloud
Student_31630,32629,1,10,6,9,6,6,8,6,7,6,10,6,Cloud
Student_31631,32630,1,6,8,6,6,9,10,7,8,9,10,7,Cloud
Student_31632,32631,1,7,8,6,10,9,6,6,10,9,7,6,Cloud
Student_31633,32632,2,7,6,7,8,7,7,6,8,6,7,8,AI-IPA
Student_31634,32633,1,9,7,9,10,6,7,7,7,7,6,10,AI-IPA
Student_31635,32634,2,9,8,8,10,6,8,9,9,10,10,10,Cloud
Student_31636,32635,2,8,6,7,7,7,6,9,6,8,7,8,AI-IPA
Student_31637,32636,2,9,6,7,6,10,9,6,7,9,8,6,Cloud
Student_31638,32637,2,10,9,10,7,7,7,9,8,7,9,10,Cyber Security
Student_31639,32638,2,9,6,7,9,6,8,9,10,7,6,6,Cloud
Student_31640,32639,1,7,10,7,9,9,8,6,8,10,9,7,Cyber Security
Student_31641,32640,1,10,6,7,8,10,10,8,8,7,7,9,AI-IPA
Student_31642,32641,1,7,9,6,7,7,10,8,7,8,10,10,AI-IPA
Student_31643,32642,1,8,7,7,7,10,9,10,8,8,10,7,Cyber Security
Student_31644,32643,1,9,7,10,10,10,9,6,6,10,7,7,Cyber Security
Student_31645,32644,2,10,6,8,10,10,7,8,10,7,10,7,Cyber Security
Student_31646,32645,1,7,6,10,6,10,6,9,6,8,8,8,Cloud
Student_31647,32646,1,10,7,7,8,10,8,8,6,6,9,6,Cloud
Student_31648,32647,1,6,6,6,7,10,9,9,6,7,7,8,Cloud
Student_31649,32648,2,10,10,8,7,8,9,8,7,10,7,7,Cyber Security
Student_31650,32649,2,10,10,10,8,6,8,7,6,7,7,10,Cloud
Student_31651,32650,1,6,10,6,7,7,7,8,7,9,9,6,Cloud
Student_31652,32651,2,10,7,9,10,9,7,6,9,9,9,8,Cyber Security
Student_31653,32652,1,7,8,9,8,10,7,7,9,7,7,6,AI-IPA
Student_31654,32653,2,9,9,9,9,7,8,6,6,7,8,9,Cloud
Student_31655,32654,1,6,10,10,9,10,9,7,10,8,6,8,AI-IPA
Student_31656,32655,2,10,7,9,9,8,9,6,8,9,6,6,AI-IPA
Student_31657,32656,2,7,8,6,8,10,6,9,7,6,7,10,Cyber Security
Student_31658,32657,1,7,6,9,10,7,6,6,6,10,8,10,AI-IPA
Student_31659,32658,1,8,10,8,9,9,10,6,9,9,6,10,AI-IPA
Student_31660,32659,2,6,8,8,7,6,9,9,6,8,10,10,Cloud
Student_31661,32660,1,10,10,6,8,6,9,6,7,10,8,10,AI-IPA
Student_31662,32661,1,7,8,10,8,7,6,10,8,9,10,8,AI-IPA
Student_31663,32662,1,8,10,10,7,6,9,6,8,8,8,9,Cloud
Student_31664,32663,1,7,7,10,10,6,8,6,6,10,10,10,Cyber Security
Student_31665,32664,2,6,7,10,8,10,6,7,8,9,9,10,Cloud
Student_31666,32665,1,9,9,6,7,8,7,10,8,7,6,10,AI-IPA
Student_31667,32666,1,10,10,6,8,10,10,10,10,9,6,8,Cyber Security
Student_31668,32667,2,9,10,9,8,6,8,9,7,7,9,9,AI-IPA
Student_31669,32668,2,10,9,8,7,9,10,6,7,6,8,8,Cyber Security
Student_31670,32669,1,8,6,9,7,7,7,6,8,6,8,8,AI-IPA
Student_31671,32670,2,8,8,6,7,6,7,8,9,9,9,9,Cloud
Student_31672,32671,1,8,8,10,7,9,7,8,7,8,10,6,AI-IPA
Student_31673,32672,1,8,6,8,10,7,10,7,8,10,8,6,Cyber Security
Student_31674,32673,2,10,8,9,7,6,6,6,10,8,10,9,Cyber Security
Student_31675,32674,1,8,6,9,8,10,7,10,6,10,10,10,Cloud
Student_31676,32675,2,7,6,7,10,9,9,10,10,7,9,6,AI-IPA
Student_31677,32676,2,9,9,10,10,10,10,6,8,10,9,10,AI-IPA
Student_31678,32677,1,6,6,10,8,9,8,10,9,7,6,6,Cloud
Student_31679,32678,1,6,8,9,10,6,9,10,6,7,8,9,Cyber Security
Student_31680,32679,2,6,8,8,10,7,9,10,7,7,9,9,AI-IPA
Student_31681,32680,1,8,6,10,7,6,8,10,7,9,9,9,AI-IPA
Student_31682,32681,1,7,10,10,10,8,8,6,9,9,10,7,Cloud
Student_31683,32682,2,6,10,10,6,9,10,6,7,8,6,10,AI-IPA
Student_31684,32683,2,9,9,10,8,6,6,10,9,7,10,8,Cyber Security
Student_31685,32684,2,9,6,9,9,6,8,10,7,7,6,6,Cloud
Student_31686,32685,2,7,8,10,8,10,7,8,8,10,10,9,Cyber Security
Student_31687,32686,2,8,6,8,10,10,10,10,6,9,6,9,Cyber Security
Student_31688,32687,1,10,6,6,8,7,7,9,10,7,7,7,Cyber Security
Student_31689,32688,1,6,7,9,8,9,8,8,6,9,10,6,Cyber Security
Student_31690,32689,2,6,6,7,9,8,9,10,8,6,6,7,AI-IPA
Student_31691,32690,1,7,7,8,9,8,8,6,9,8,7,8,AI-IPA
Student_31692,32691,1,8,8,7,8,9,7,8,8,8,9,7,Cloud
Student_31693,32692,2,7,10,7,6,7,10,7,7,6,6,7,AI-IPA
Student_31694,32693,2,10,9,6,10,8,7,7,7,10,10,10,Cloud
Student_31695,32694,2,10,8,10,6,9,9,10,10,7,8,7,AI-IPA
Student_31696,32695,2,10,10,10,10,8,6,6,8,6,8,6,Cyber Security
Student_31697,32696,2,6,7,6,10,8,7,10,9,6,8,8,Cloud
Student_31698,32697,1,10,6,10,6,9,7,7,10,6,10,8,AI-IPA
Student_31699,32698,1,6,6,7,10,6,8,10,6,8,7,10,AI-IPA
Student_31700,32699,1,8,8,6,7,9,7,8,6,8,9,6,Cyber Security
Student_31701,32700,2,10,7,10,8,10,6,8,9,10,10,6,Cyber Security
Student_31702,32701,2,9,9,9,9,6,9,7,6,6,9,6,AI-IPA
Student_31703,32702,1,6,10,10,7,9,8,6,7,7,10,9,AI-IPA
Student_31704,32703,1,10,10,8,10,7,6,8,9,9,8,6,Cyber Security
Student_31705,32704,1,7,9,10,6,10,10,10,10,9,6,9,AI-IPA
Student_31706,32705,1,8,8,6,8,9,6,10,8,9,7,10,Cyber Security
Student_31707,32706,2,6,9,7,7,10,7,8,8,6,8,8,Cloud
Student_31708,32707,1,8,10,6,6,7,7,9,10,9,10,10,Cloud
Student_31709,32708,1,10,9,6,8,6,8,8,8,9,10,6,Cyber Security
Student_31710,32709,1,9,7,7,10,8,9,9,8,6,8,6,AI-IPA
Student_31711,32710,1,10,9,10,8,7,7,10,10,8,9,6,Cloud
Student_31712,32711,1,9,7,7,6,9,9,8,8,9,8,7,Cyber Security
Student_31713,32712,1,10,9,10,7,7,8,10,8,7,8,6,Cyber Security
Student_31714,32713,2,9,10,8,8,7,10,10,8,10,7,7,Cloud
Student_31715,32714,1,6,7,7,7,7,8,7,10,6,6,7,Cyber Security
Student_31716,32715,1,8,8,6,8,10,8,6,9,7,8,8,AI-IPA
Student_31717,32716,2,10,7,10,9,7,7,8,8,7,6,7,Cloud
Student_31718,32717,2,8,6,8,7,9,7,8,9,10,6,6,Cloud
Student_31719,32718,2,8,8,10,6,6,6,6,8,6,10,9,AI-IPA
Student_31720,32719,2,8,8,8,10,9,7,10,6,10,6,10,Cyber Security
Student_31721,32720,1,10,8,9,6,10,6,10,8,6,10,7,Cyber Security
Student_31722,32721,2,7,7,7,7,6,8,10,8,6,10,10,AI-IPA
Student_31723,32722,2,7,10,9,10,6,7,10,8,9,10,9,Cloud
Student_31724,32723,1,6,6,7,8,9,9,6,8,6,6,7,AI-IPA
Student_31725,32724,2,8,8,9,7,7,10,10,10,7,10,6,Cyber Security
Student_31726,32725,1,7,6,10,8,10,8,10,7,10,10,6,Cloud
Student_31727,32726,2,7,6,7,6,9,7,9,8,9,6,10,Cloud
Student_31728,32727,1,7,6,10,8,8,10,6,6,10,9,6,AI-IPA
Student_31729,32728,1,9,10,9,7,7,8,6,9,10,6,7,AI-IPA
Student_31730,32729,1,7,7,7,8,6,9,9,8,7,9,7,AI-IPA
Student_31731,32730,1,9,8,7,7,9,6,10,10,8,8,10,Cyber Security
Student_31732,32731,2,6,8,10,8,9,8,8,6,8,8,9,Cyber Security
Student_31733,32732,2,10,9,10,6,9,8,10,10,7,7,6,Cyber Security
Student_31734,32733,1,8,10,9,6,7,6,8,8,7,7,8,AI-IPA
Student_31735,32734,1,6,10,6,8,7,6,8,8,8,8,9,Cyber Security
Student_31736,32735,1,8,9,7,6,6,6,10,8,6,7,6,Cloud
Student_31737,32736,1,6,9,7,9,8,9,7,8,6,10,7,AI-IPA
Student_31738,32737,1,9,6,8,7,10,6,8,6,10,10,7,AI-IPA
Student_31739,32738,2,7,7,10,10,9,8,6,10,10,6,9,Cloud
